seq_name	taxonomy
5516_O_hifi_reads_s1048.ctg001049l||full	Caudoviricetes
5516_O_hifi_reads_s1078.ctg001079l||full	Caudoviricetes
5516_O_hifi_reads_s1348.ctg001349l||full	Caudoviricetes
5516_O_hifi_reads_s1438.ctg001439l||full	Caudoviricetes
5516_O_hifi_reads_s1479.ctg001480l||full	Caudoviricetes
5516_O_hifi_reads_s1488.ctg001489l||full	Caudoviricetes
5516_P_hifi_reads_s171.ctg000174l||full	Caudoviricetes
5516_P_hifi_reads_s213.ctg000216l||full	Caudoviricetes
5516_P_hifi_reads_s1197.ctg001207l||full	Caudoviricetes
5516_P_hifi_reads_s1223.ctg001233l||full	Caudoviricetes
5516_P_hifi_reads_s1732.ctg001745l||full	Caudoviricetes
5516.Q.hifi_reads_s10.ctg000011l||0_partial_1	Caudoviricetes
5516.Q.hifi_reads_s132.ctg000133c||full	Caudoviricetes
5516.Q.hifi_reads_s353.ctg000354l||full	Caudoviricetes
5516.Q.hifi_reads_s648.ctg000649l||full	Caudoviricetes
5516.Q.hifi_reads_s754.ctg000755l||full	Caudoviricetes
5516.Q.hifi_reads_s955.ctg000956l||full	Caudoviricetes
5516.Q.hifi_reads_s970.ctg000971l||full	Caudoviricetes
5516.Q.hifi_reads_s1041.ctg001042l||full	Caudoviricetes
5516.Q.hifi_reads_s1112.ctg001113l||full	Megaviricetes
5516.Q.hifi_reads_s1133.ctg001134l||full	Caudoviricetes
5516.Q.hifi_reads_s1432.ctg001433l||full	Caudoviricetes
5516.Q.hifi_reads_s1436.ctg001437l||full	Caudoviricetes
5516.Q.hifi_reads_s1958.ctg001960l||full	Caudoviricetes
5516.Q.hifi_reads_s2090.ctg002094l||full	Caudoviricetes
5516.Q.hifi_reads_s2098.ctg002103l||full	Caudoviricetes
5516_R_hifi_reads_s78.ctg000079l||0_partial_1	Caudoviricetes
5516_R_hifi_reads_s393.ctg000394c||full	Caudoviricetes
5516_R_hifi_reads_s453.ctg000454l||full	Caudoviricetes
5516_R_hifi_reads_s455.ctg000456l||full	Caudoviricetes
5516_R_hifi_reads_s517.ctg000518c||full	Caudoviricetes
5516_R_hifi_reads_s558.ctg000559l||full	Caudoviricetes
5516_R_hifi_reads_s573.ctg000574l||full	Caudoviricetes
5516_R_hifi_reads_s602.ctg000603l||full	Caudoviricetes
5516_R_hifi_reads_s716.ctg000717l||full	Caudoviricetes
5516_R_hifi_reads_s940.ctg000941l||full	Caudoviricetes
5516_R_hifi_reads_s953.ctg000954l||full	Caudoviricetes
5516_R_hifi_reads_s954.ctg000955l||full	Caudoviricetes
5516_R_hifi_reads_s1367.ctg001368l||full	Caudoviricetes
5516_R_hifi_reads_s1475.ctg001476l||full	Caudoviricetes
5516_R_hifi_reads_s1514.ctg001515l||full	Caudoviricetes
5516_R_hifi_reads_s1524.ctg001525l||full	Caudoviricetes
5516_R_hifi_reads_s1630.ctg001631l||full	Caudoviricetes
5516.S.hifi_reads_s10.ctg000011l||full_1	Caudoviricetes
5516.S.hifi_reads_s381.ctg000397l||full_1	Caudoviricetes
5516.S.hifi_reads_s1.ctg000002l||full	Megaviricetes
5516.S.hifi_reads_s3.ctg000004l||full	Caudoviricetes
5516.S.hifi_reads_s9.ctg000010l||full	Caudoviricetes
5516.S.hifi_reads_s18.ctg000019l||full	Caudoviricetes
5516.S.hifi_reads_s24.ctg000025l||full	Megaviricetes
5516.S.hifi_reads_s28.ctg000029l||full	Caudoviricetes
5516.S.hifi_reads_s29.ctg000030l||full	Caudoviricetes
5516.S.hifi_reads_s30.ctg000031l||full	Caudoviricetes
5516.S.hifi_reads_s33.ctg000034l||full	Caudoviricetes
5516.S.hifi_reads_s34.ctg000035l||full	Caudoviricetes
5516.S.hifi_reads_s44.ctg000045l||full	Caudoviricetes
5516.S.hifi_reads_s46.ctg000047l||full	Caudoviricetes
5516.S.hifi_reads_s49.ctg000050l||full	Caudoviricetes
5516.S.hifi_reads_s56.ctg000057l||full	Caudoviricetes
5516.S.hifi_reads_s60.ctg000061l||full	Caudoviricetes
5516.S.hifi_reads_s63.ctg000064l||full	Caudoviricetes
5516.S.hifi_reads_s68.ctg000069l||full	Caudoviricetes
5516.S.hifi_reads_s80.ctg000081c||full	Caudoviricetes
5516.S.hifi_reads_s84.ctg000085c||full	Caudoviricetes
5516.S.hifi_reads_s89.ctg000090l||full	Caudoviricetes
5516.S.hifi_reads_s95.ctg000097l||full	Caudoviricetes
5516.S.hifi_reads_s98.ctg000100l||full	Caudoviricetes
5516.S.hifi_reads_s101.ctg000103l||full	Caudoviricetes
5516.S.hifi_reads_s102.ctg000104l||full	Caudoviricetes
5516.S.hifi_reads_s103.ctg000105l||full	Caudoviricetes
5516.S.hifi_reads_s108.ctg000110l||full	Caudoviricetes
5516.S.hifi_reads_s109.ctg000111l||full	Caudoviricetes
5516.S.hifi_reads_s111.ctg000113l||full	Megaviricetes
5516.S.hifi_reads_s117.ctg000119l||full	Caudoviricetes
5516.S.hifi_reads_s121.ctg000123c||full	Caudoviricetes
5516.S.hifi_reads_s123.ctg000125l||full	Caudoviricetes
5516.S.hifi_reads_s125.ctg000127l||full	Caudoviricetes
5516.S.hifi_reads_s136.ctg000138l||full	Caudoviricetes
5516.S.hifi_reads_s137.ctg000139l||full	Caudoviricetes
5516.S.hifi_reads_s139.ctg000141l||full	Caudoviricetes
5516.S.hifi_reads_s140.ctg000142l||full	Caudoviricetes
5516.S.hifi_reads_s141.ctg000143l||full	Caudoviricetes
5516.S.hifi_reads_s144.ctg000147l||full	Caudoviricetes
5516.S.hifi_reads_s147.ctg000150l||full	Caudoviricetes
5516.S.hifi_reads_s148.ctg000151l||full	Megaviricetes
5516.S.hifi_reads_s149.ctg000152l||full	Caudoviricetes
5516.S.hifi_reads_s154.ctg000158c||full	Caudoviricetes
5516.S.hifi_reads_s158.ctg000162l||full	Caudoviricetes
5516.S.hifi_reads_s159.ctg000163c||full	Caudoviricetes
5516.S.hifi_reads_s163.ctg000167l||full	Caudoviricetes
5516.S.hifi_reads_s165.ctg000169l||full	Caudoviricetes
5516.S.hifi_reads_s166.ctg000170l||full	Caudoviricetes
5516.S.hifi_reads_s168.ctg000172l||full	Caudoviricetes
5516.S.hifi_reads_s169.ctg000173l||full	Megaviricetes
5516.S.hifi_reads_s172.ctg000176c||full	Caudoviricetes
5516.S.hifi_reads_s174.ctg000178l||full	Caudoviricetes
5516.S.hifi_reads_s175.ctg000179l||full	Caudoviricetes
5516.S.hifi_reads_s181.ctg000185l||full	Caudoviricetes
5516.S.hifi_reads_s187.ctg000192l||full	Caudoviricetes
5516.S.hifi_reads_s188.ctg000193l||full	Caudoviricetes
5516.S.hifi_reads_s189.ctg000194l||full	Caudoviricetes
5516.S.hifi_reads_s192.ctg000197l||full	Caudoviricetes
5516.S.hifi_reads_s193.ctg000198l||full	Megaviricetes
5516.S.hifi_reads_s194.ctg000199l||full	Caudoviricetes
5516.S.hifi_reads_s196.ctg000201l||full	Caudoviricetes
5516.S.hifi_reads_s199.ctg000204l||full	Caudoviricetes
5516.S.hifi_reads_s206.ctg000212l||full	Caudoviricetes
5516.S.hifi_reads_s211.ctg000217l||full	Caudoviricetes
5516.S.hifi_reads_s223.ctg000230l||full	Caudoviricetes
5516.S.hifi_reads_s224.ctg000231l||full	Caudoviricetes
5516.S.hifi_reads_s226.ctg000233l||full	Caudoviricetes
5516.S.hifi_reads_s229.ctg000236l||full	Caudoviricetes
5516.S.hifi_reads_s230.ctg000237l||full	Caudoviricetes
5516.S.hifi_reads_s232.ctg000240l||full	Caudoviricetes
5516.S.hifi_reads_s236.ctg000244l||full	Caudoviricetes
5516.S.hifi_reads_s238.ctg000246l||full	Caudoviricetes
5516.S.hifi_reads_s247.ctg000255l||full	Caudoviricetes
5516.S.hifi_reads_s252.ctg000260l||full	Caudoviricetes
5516.S.hifi_reads_s253.ctg000261l||full	Caudoviricetes
5516.S.hifi_reads_s255.ctg000264l||full	Caudoviricetes
5516.S.hifi_reads_s256.ctg000265l||full	Caudoviricetes
5516.S.hifi_reads_s263.ctg000272l||full	Caudoviricetes
5516.S.hifi_reads_s268.ctg000277l||full	Caudoviricetes
5516.S.hifi_reads_s272.ctg000281l||full	Megaviricetes
5516.S.hifi_reads_s275.ctg000284l||full	Caudoviricetes
5516.S.hifi_reads_s283.ctg000293l||full	Caudoviricetes
5516.S.hifi_reads_s285.ctg000295l||full	Caudoviricetes
5516.S.hifi_reads_s288.ctg000298l||full	Caudoviricetes
5516.S.hifi_reads_s289.ctg000299l||full	Caudoviricetes
5516.S.hifi_reads_s291.ctg000301l||full	Megaviricetes
5516.S.hifi_reads_s294.ctg000304l||full	Caudoviricetes
5516.S.hifi_reads_s298.ctg000308l||full	Caudoviricetes
5516.S.hifi_reads_s300.ctg000310l||full	Caudoviricetes
5516.S.hifi_reads_s301.ctg000311l||full	Caudoviricetes
5516.S.hifi_reads_s304.ctg000314l||full	Caudoviricetes
5516.S.hifi_reads_s313.ctg000323l||full	Caudoviricetes
5516.S.hifi_reads_s320.ctg000330l||full	Caudoviricetes
5516.S.hifi_reads_s329.ctg000339l||full	Caudoviricetes
5516.S.hifi_reads_s339.ctg000349l||full	Megaviricetes
5516.S.hifi_reads_s351.ctg000361l||full	Caudoviricetes
5516.S.hifi_reads_s361.ctg000376l||full	Caudoviricetes
5516.S.hifi_reads_s363.ctg000378l||full	Caudoviricetes
5516.S.hifi_reads_s367.ctg000382l||full	Caudoviricetes
5516.S.hifi_reads_s368.ctg000383l||full	Caudoviricetes
5516.S.hifi_reads_s375.ctg000390l||full	Caudoviricetes
5516.S.hifi_reads_s377.ctg000392l||full	Megaviricetes
5516.S.hifi_reads_s391.ctg000407l||full	Caudoviricetes
5516.S.hifi_reads_s392.ctg000408l||full	Megaviricetes
5516.S.hifi_reads_s393.ctg000409l||full	Caudoviricetes
5516.S.hifi_reads_s394.ctg000410l||full	Caudoviricetes
5516.S.hifi_reads_s403.ctg000419l||full	Megaviricetes
5516.S.hifi_reads_s410.ctg000427l||full	Megaviricetes
5516.S.hifi_reads_s415.ctg000433l||full	Caudoviricetes
5516.S.hifi_reads_s419.ctg000438l||full	Caudoviricetes
5516.S.hifi_reads_s421.ctg000440l||full	Megaviricetes
5516.S.hifi_reads_s423.ctg000442l||full	Caudoviricetes
5516.S.hifi_reads_s429.ctg000448l||full	Caudoviricetes
5516.S.hifi_reads_s430.ctg000449l||full	Caudoviricetes
5516.S.hifi_reads_s435.ctg000454l||full	Caudoviricetes
5516.S.hifi_reads_s436.ctg000455l||full	Caudoviricetes
5516.S.hifi_reads_s439.ctg000458l||full	Caudoviricetes
5516.S.hifi_reads_s441.ctg000460l||full	Megaviricetes
5516.S.hifi_reads_s451.ctg000471l||full	Caudoviricetes
5516.S.hifi_reads_s454.ctg000474l||full	Caudoviricetes
5516.S.hifi_reads_s458.ctg000478l||full	Megaviricetes
5516.S.hifi_reads_s460.ctg000480l||full	Caudoviricetes
5516.S.hifi_reads_s470.ctg000491l||full	Megaviricetes
5516.S.hifi_reads_s471.ctg000494l||full	Caudoviricetes
5516.S.hifi_reads_s474.ctg000497l||full	Caudoviricetes
5516.S.hifi_reads_s482.ctg000506l||full	Caudoviricetes
5516.S.hifi_reads_s490.ctg000517l||full	Caudoviricetes
5516_T_hifi_reads_s10.ctg000011l||full_1	Caudoviricetes
5516_T_hifi_reads_s95.ctg000096l||full_1	Caudoviricetes
5516_T_hifi_reads_s351.ctg000353l||full_1	Caudoviricetes
5516_T_hifi_reads_s395.ctg000397l||full_1	Caudoviricetes
5516_T_hifi_reads_s589.ctg000593l||full_1	Caudoviricetes
5516_T_hifi_reads_s627.ctg000631l||full_1	Caudoviricetes
5516_T_hifi_reads_s675.ctg000679l||full_1	Caudoviricetes
5516_T_hifi_reads_s687.ctg000691l||full_1	Caudoviricetes
5516_T_hifi_reads_s736.ctg000741l||full_1	Caudoviricetes
5516_T_hifi_reads_s820.ctg000825l||full_1	Caudoviricetes
5516_T_hifi_reads_s973.ctg000981l||full_1	Caudoviricetes
5516_T_hifi_reads_s1188.ctg001196l||full_1	Caudoviricetes
5516_T_hifi_reads_s1658.ctg001669l||full_1	Caudoviricetes
5516_T_hifi_reads_s1870.ctg001882l||full_1	Caudoviricetes
5516_T_hifi_reads_s1994.ctg002007l||full_1	Caudoviricetes
5516_T_hifi_reads_s2307.ctg002321l||full_1	Caudoviricetes
5516_T_hifi_reads_s0.ctg000001l||full	Caudoviricetes
5516_T_hifi_reads_s11.ctg000012l||full	Caudoviricetes
5516_T_hifi_reads_s26.ctg000027l||full	Caudoviricetes
5516_T_hifi_reads_s28.ctg000029l||full	Caudoviricetes
5516_T_hifi_reads_s31.ctg000032l||full	Caudoviricetes
5516_T_hifi_reads_s35.ctg000036l||full	Caudoviricetes
5516_T_hifi_reads_s41.ctg000042l||full	Caudoviricetes
5516_T_hifi_reads_s55.ctg000056l||full	Caudoviricetes
5516_T_hifi_reads_s97.ctg000098l||full	Caudoviricetes
5516_T_hifi_reads_s108.ctg000109l||full	Caudoviricetes
5516_T_hifi_reads_s120.ctg000121l||full	Caudoviricetes
5516_T_hifi_reads_s128.ctg000129l||full	Caudoviricetes
5516_T_hifi_reads_s140.ctg000141l||full	Caudoviricetes
5516_T_hifi_reads_s148.ctg000149l||full	Caudoviricetes
5516_T_hifi_reads_s191.ctg000192l||full	Caudoviricetes
5516_T_hifi_reads_s193.ctg000194l||full	Caudoviricetes
5516_T_hifi_reads_s197.ctg000198l||full	Caudoviricetes
5516_T_hifi_reads_s201.ctg000202l||full	Caudoviricetes
5516_T_hifi_reads_s226.ctg000227l||full	Caudoviricetes
5516_T_hifi_reads_s247.ctg000248l||full	Caudoviricetes
5516_T_hifi_reads_s251.ctg000252l||full	Caudoviricetes
5516_T_hifi_reads_s258.ctg000259l||full	Caudoviricetes
5516_T_hifi_reads_s259.ctg000260l||full	Caudoviricetes
5516_T_hifi_reads_s271.ctg000272l||full	Caudoviricetes
5516_T_hifi_reads_s280.ctg000281l||full	Caudoviricetes
5516_T_hifi_reads_s290.ctg000291l||full	Caudoviricetes
5516_T_hifi_reads_s292.ctg000293l||full	Caudoviricetes
5516_T_hifi_reads_s321.ctg000322l||full	Caudoviricetes
5516_T_hifi_reads_s324.ctg000325l||full	Caudoviricetes
5516_T_hifi_reads_s350.ctg000352l||full	Caudoviricetes
5516_T_hifi_reads_s367.ctg000369l||full	Caudoviricetes
5516_T_hifi_reads_s373.ctg000375c||full	Caudoviricetes
5516_T_hifi_reads_s382.ctg000384l||full	Caudoviricetes
5516_T_hifi_reads_s397.ctg000399l||full	Caudoviricetes
5516_T_hifi_reads_s402.ctg000404l||full	Caudoviricetes
5516_T_hifi_reads_s412.ctg000415l||full	Caudoviricetes
5516_T_hifi_reads_s432.ctg000435l||full	Caudoviricetes
5516_T_hifi_reads_s434.ctg000437l||full	Caudoviricetes
5516_T_hifi_reads_s456.ctg000459l||full	Caudoviricetes
5516_T_hifi_reads_s467.ctg000470l||full	Caudoviricetes
5516_T_hifi_reads_s472.ctg000475c||full	Caudoviricetes
5516_T_hifi_reads_s481.ctg000485l||full	Caudoviricetes
5516_T_hifi_reads_s493.ctg000497l||full	Caudoviricetes
5516_T_hifi_reads_s508.ctg000512l||full	Caudoviricetes
5516_T_hifi_reads_s512.ctg000516l||full	Caudoviricetes
5516_T_hifi_reads_s518.ctg000522l||full	Caudoviricetes
5516_T_hifi_reads_s531.ctg000535l||full	Caudoviricetes
5516_T_hifi_reads_s534.ctg000538l||full	Caudoviricetes
5516_T_hifi_reads_s542.ctg000546l||full	Caudoviricetes
5516_T_hifi_reads_s554.ctg000558l||full	Caudoviricetes
5516_T_hifi_reads_s564.ctg000568l||full	Caudoviricetes
5516_T_hifi_reads_s582.ctg000586l||full	Caudoviricetes
5516_T_hifi_reads_s593.ctg000597l||full	Caudoviricetes
5516_T_hifi_reads_s597.ctg000601l||full	Caudoviricetes
5516_T_hifi_reads_s598.ctg000602l||full	Caudoviricetes
5516_T_hifi_reads_s608.ctg000612l||full	Caudoviricetes
5516_T_hifi_reads_s613.ctg000617l||full	Caudoviricetes
5516_T_hifi_reads_s623.ctg000627l||full	Caudoviricetes
5516_T_hifi_reads_s632.ctg000636c||full	Caudoviricetes
5516_T_hifi_reads_s645.ctg000649l||full	Caudoviricetes
5516_T_hifi_reads_s670.ctg000674l||full	Caudoviricetes
5516_T_hifi_reads_s674.ctg000678l||full	Caudoviricetes
5516_T_hifi_reads_s682.ctg000686l||full	Caudoviricetes
5516_T_hifi_reads_s692.ctg000696l||full	Caudoviricetes
5516_T_hifi_reads_s703.ctg000707l||full	Caudoviricetes
5516_T_hifi_reads_s706.ctg000710l||full	Caudoviricetes
5516_T_hifi_reads_s723.ctg000728l||full	Caudoviricetes
5516_T_hifi_reads_s731.ctg000736l||full	Caudoviricetes
5516_T_hifi_reads_s740.ctg000745l||full	Caudoviricetes
5516_T_hifi_reads_s746.ctg000751l||full	Caudoviricetes
5516_T_hifi_reads_s752.ctg000757l||full	Caudoviricetes
5516_T_hifi_reads_s766.ctg000771c||full	Caudoviricetes
5516_T_hifi_reads_s770.ctg000775l||full	Caudoviricetes
5516_T_hifi_reads_s788.ctg000793l||full	Caudoviricetes
5516_T_hifi_reads_s791.ctg000796l||full	Caudoviricetes
5516_T_hifi_reads_s804.ctg000809l||full	Caudoviricetes
5516_T_hifi_reads_s806.ctg000811l||full	Caudoviricetes
5516_T_hifi_reads_s823.ctg000828l||full	Caudoviricetes
5516_T_hifi_reads_s855.ctg000860l||full	Caudoviricetes
5516_T_hifi_reads_s857.ctg000862l||full	Caudoviricetes
5516_T_hifi_reads_s860.ctg000865l||full	Caudoviricetes
5516_T_hifi_reads_s864.ctg000869l||full	Caudoviricetes
5516_T_hifi_reads_s738.ctg000885l||full	Caudoviricetes
5516_T_hifi_reads_s885.ctg000891l||full	Caudoviricetes
5516_T_hifi_reads_s897.ctg000903l||full	Caudoviricetes
5516_T_hifi_reads_s189.ctg000926l||full	Caudoviricetes
5516_T_hifi_reads_s922.ctg000929l||full	Caudoviricetes
5516_T_hifi_reads_s930.ctg000937l||full	Caudoviricetes
5516_T_hifi_reads_s936.ctg000943l||full	Caudoviricetes
5516_T_hifi_reads_s939.ctg000946l||full	Caudoviricetes
5516_T_hifi_reads_s944.ctg000951l||full	Caudoviricetes
5516_T_hifi_reads_s954.ctg000962l||full	Caudoviricetes
5516_T_hifi_reads_s961.ctg000969c||full	Caudoviricetes
5516_T_hifi_reads_s965.ctg000973l||full	Caudoviricetes
5516_T_hifi_reads_s971.ctg000979l||full	Caudoviricetes
5516_T_hifi_reads_s980.ctg000988l||full	Caudoviricetes
5516_T_hifi_reads_s994.ctg001002l||full	Caudoviricetes
5516_T_hifi_reads_s998.ctg001006l||full	Caudoviricetes
5516_T_hifi_reads_s1013.ctg001021l||full	Caudoviricetes
5516_T_hifi_reads_s1015.ctg001023l||full	Caudoviricetes
5516_T_hifi_reads_s1018.ctg001026l||full	Caudoviricetes
5516_T_hifi_reads_s1022.ctg001030l||full	Caudoviricetes
5516_T_hifi_reads_s1027.ctg001035l||full	Caudoviricetes
5516_T_hifi_reads_s1044.ctg001052l||full	Caudoviricetes
5516_T_hifi_reads_s1049.ctg001057l||full	Caudoviricetes
5516_T_hifi_reads_s1053.ctg001061l||full	Caudoviricetes
5516_T_hifi_reads_s1061.ctg001069l||full	Caudoviricetes
5516_T_hifi_reads_s1069.ctg001077l||full	Caudoviricetes
5516_T_hifi_reads_s1104.ctg001112l||full	Caudoviricetes
5516_T_hifi_reads_s1115.ctg001123l||full	Caudoviricetes
5516_T_hifi_reads_s1117.ctg001125l||full	Caudoviricetes
5516_T_hifi_reads_s1118.ctg001126l||full	Caudoviricetes
5516_T_hifi_reads_s1127.ctg001135l||full	Caudoviricetes
5516_T_hifi_reads_s1128.ctg001136l||full	Caudoviricetes
5516_T_hifi_reads_s1129.ctg001137l||full	Caudoviricetes
5516_T_hifi_reads_s1130.ctg001138l||full	Caudoviricetes
5516_T_hifi_reads_s1148.ctg001156c||full	Caudoviricetes
5516_T_hifi_reads_s1149.ctg001157l||full	Caudoviricetes
5516_T_hifi_reads_s1160.ctg001168l||full	Caudoviricetes
5516_T_hifi_reads_s1179.ctg001187l||full	Caudoviricetes
5516_T_hifi_reads_s1186.ctg001194l||full	Caudoviricetes
5516_T_hifi_reads_s1204.ctg001212l||full	Caudoviricetes
5516_T_hifi_reads_s1211.ctg001219l||full	Caudoviricetes
5516_T_hifi_reads_s1233.ctg001241l||full	Caudoviricetes
5516_T_hifi_reads_s1234.ctg001242l||full	Caudoviricetes
5516_T_hifi_reads_s1252.ctg001260l||full	Caudoviricetes
5516_T_hifi_reads_s1290.ctg001298l||full	Caudoviricetes
5516_T_hifi_reads_s1319.ctg001327l||full	Caudoviricetes
5516_T_hifi_reads_s1320.ctg001328l||full	Caudoviricetes
5516_T_hifi_reads_s1328.ctg001336l||full	Caudoviricetes
5516_T_hifi_reads_s1343.ctg001351l||full	Caudoviricetes
5516_T_hifi_reads_s1345.ctg001353l||full	Caudoviricetes
5516_T_hifi_reads_s1349.ctg001357l||full	Caudoviricetes
5516_T_hifi_reads_s1350.ctg001358l||full	Caudoviricetes
5516_T_hifi_reads_s1366.ctg001374l||full	Caudoviricetes
5516_T_hifi_reads_s1368.ctg001376l||full	Caudoviricetes
5516_T_hifi_reads_s1370.ctg001378l||full	Caudoviricetes
5516_T_hifi_reads_s1374.ctg001382l||full	Caudoviricetes
5516_T_hifi_reads_s1381.ctg001389l||full	Caudoviricetes
5516_T_hifi_reads_s1392.ctg001400l||full	Caudoviricetes
5516_T_hifi_reads_s1394.ctg001402l||full	Caudoviricetes
5516_T_hifi_reads_s1400.ctg001408l||full	Caudoviricetes
5516_T_hifi_reads_s1401.ctg001409l||full	Caudoviricetes
5516_T_hifi_reads_s738.ctg001410l||full	Caudoviricetes
5516_T_hifi_reads_s1417.ctg001426l||full	Caudoviricetes
5516_T_hifi_reads_s1445.ctg001454l||full	Caudoviricetes
5516_T_hifi_reads_s1450.ctg001459l||full	Caudoviricetes
5516_T_hifi_reads_s1452.ctg001461l||full	Caudoviricetes
5516_T_hifi_reads_s1455.ctg001464l||full	Caudoviricetes
5516_T_hifi_reads_s1467.ctg001477l||full	Caudoviricetes
5516_T_hifi_reads_s1477.ctg001487l||full	Caudoviricetes
5516_T_hifi_reads_s1478.ctg001488l||full	Caudoviricetes
5516_T_hifi_reads_s1496.ctg001506l||full	Caudoviricetes
5516_T_hifi_reads_s1498.ctg001508l||full	Caudoviricetes
5516_T_hifi_reads_s1501.ctg001511l||full	Caudoviricetes
5516_T_hifi_reads_s1510.ctg001520c||full	Caudoviricetes
5516_T_hifi_reads_s1511.ctg001521l||full	Caudoviricetes
5516_T_hifi_reads_s1561.ctg001571l||full	Caudoviricetes
5516_T_hifi_reads_s1578.ctg001588l||full	Caudoviricetes
5516_T_hifi_reads_s1586.ctg001596l||full	Caudoviricetes
5516_T_hifi_reads_s1609.ctg001619l||full	Caudoviricetes
5516_T_hifi_reads_s1612.ctg001622l||full	Caudoviricetes
5516_T_hifi_reads_s1616.ctg001626l||full	Caudoviricetes
5516_T_hifi_reads_s1621.ctg001631l||full	Caudoviricetes
5516_T_hifi_reads_s1631.ctg001641l||full	Caudoviricetes
5516_T_hifi_reads_s1682.ctg001693l||full	Caudoviricetes
5516_T_hifi_reads_s1688.ctg001699l||full	Caudoviricetes
5516_T_hifi_reads_s1693.ctg001704l||full	Caudoviricetes
5516_T_hifi_reads_s1698.ctg001709l||full	Caudoviricetes
5516_T_hifi_reads_s1701.ctg001712l||full	Caudoviricetes
5516_T_hifi_reads_s1710.ctg001721l||full	Caudoviricetes
5516_T_hifi_reads_s189.ctg001744l||full	Caudoviricetes
5516_T_hifi_reads_s1733.ctg001745l||full	Caudoviricetes
5516_T_hifi_reads_s1735.ctg001747l||full	Caudoviricetes
5516_T_hifi_reads_s1737.ctg001749l||full	Caudoviricetes
5516_T_hifi_reads_s1744.ctg001756l||full	Caudoviricetes
5516_T_hifi_reads_s1750.ctg001762l||full	Caudoviricetes
5516_T_hifi_reads_s1751.ctg001763l||full	Caudoviricetes
5516_T_hifi_reads_s1771.ctg001783l||full	Caudoviricetes
5516_T_hifi_reads_s1776.ctg001788l||full	Caudoviricetes
5516_T_hifi_reads_s1797.ctg001809l||full	Caudoviricetes
5516_T_hifi_reads_s1802.ctg001814l||full	Caudoviricetes
5516_T_hifi_reads_s1817.ctg001829l||full	Caudoviricetes
5516_T_hifi_reads_s1830.ctg001842l||full	Caudoviricetes
5516_T_hifi_reads_s1831.ctg001843l||full	Caudoviricetes
5516_T_hifi_reads_s1846.ctg001858l||full	Caudoviricetes
5516_T_hifi_reads_s1866.ctg001878l||full	Caudoviricetes
5516_T_hifi_reads_s1871.ctg001883l||full	Caudoviricetes
5516_T_hifi_reads_s1909.ctg001921l||full	Caudoviricetes
5516_T_hifi_reads_s1919.ctg001931l||full	Caudoviricetes
5516_T_hifi_reads_s1921.ctg001933l||full	Caudoviricetes
5516_T_hifi_reads_s1933.ctg001945l||full	Caudoviricetes
5516_T_hifi_reads_s1941.ctg001953l||full	Caudoviricetes
5516_T_hifi_reads_s1942.ctg001954l||full	Caudoviricetes
5516_T_hifi_reads_s1953.ctg001966l||full	Caudoviricetes
5516_T_hifi_reads_s1957.ctg001970l||full	Caudoviricetes
5516_T_hifi_reads_s1961.ctg001974l||full	Caudoviricetes
5516_T_hifi_reads_s2010.ctg002023l||full	Caudoviricetes
5516_T_hifi_reads_s2018.ctg002031l||full	Caudoviricetes
5516_T_hifi_reads_s2029.ctg002042l||full	Caudoviricetes
5516_T_hifi_reads_s2044.ctg002057l||full	Caudoviricetes
5516_T_hifi_reads_s2067.ctg002080l||full	Caudoviricetes
5516_T_hifi_reads_s2070.ctg002083l||full	Caudoviricetes
5516_T_hifi_reads_s2089.ctg002102l||full	Caudoviricetes
5516_T_hifi_reads_s2111.ctg002124l||full	Caudoviricetes
5516_T_hifi_reads_s2116.ctg002129l||full	Caudoviricetes
5516_T_hifi_reads_s2130.ctg002143l||full	Caudoviricetes
5516_T_hifi_reads_s2137.ctg002150l||full	Caudoviricetes
5516_T_hifi_reads_s2139.ctg002152l||full	Caudoviricetes
